,filename,filepath,label
56,human1938.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1938.jpg,0
57,human1064.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1064.jpg,0
58,human57.jpg,/home/sicuuu/桌面/data/train_data/human_train/human57.jpg,0
59,human1184.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1184.jpg,0
60,human1107.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1107.jpg,0
61,human301.jpg,/home/sicuuu/桌面/data/train_data/human_train/human301.jpg,0
62,human114.jpg,/home/sicuuu/桌面/data/train_data/human_train/human114.jpg,0
63,human1007.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1007.jpg,0
64,human1885.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1885.jpg,0
65,human722.jpg,/home/sicuuu/桌面/data/train_data/human_train/human722.jpg,0
66,human1502.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1502.jpg,0
67,human349.jpg,/home/sicuuu/桌面/data/train_data/human_train/human349.jpg,0
68,human882.jpg,/home/sicuuu/桌面/data/train_data/human_train/human882.jpg,0
69,human195.jpg,/home/sicuuu/桌面/data/train_data/human_train/human195.jpg,0
70,human436.jpg,/home/sicuuu/桌面/data/train_data/human_train/human436.jpg,0
71,human1695.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1695.jpg,0
72,human1998.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1998.jpg,0
73,human867.jpg,/home/sicuuu/桌面/data/train_data/human_train/human867.jpg,0
74,human108.jpg,/home/sicuuu/桌面/data/train_data/human_train/human108.jpg,0
75,human687.jpg,/home/sicuuu/桌面/data/train_data/human_train/human687.jpg,0
76,human1195.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1195.jpg,0
77,human65.jpg,/home/sicuuu/桌面/data/train_data/human_train/human65.jpg,0
78,human590.jpg,/home/sicuuu/桌面/data/train_data/human_train/human590.jpg,0
79,human1817.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1817.jpg,0
80,human1704.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1704.jpg,0
81,human1830.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1830.jpg,0
82,human1465.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1465.jpg,0
83,human91.jpg,/home/sicuuu/桌面/data/train_data/human_train/human91.jpg,0
84,human290.jpg,/home/sicuuu/桌面/data/train_data/human_train/human290.jpg,0
85,human653.jpg,/home/sicuuu/桌面/data/train_data/human_train/human653.jpg,0
86,human361.jpg,/home/sicuuu/桌面/data/train_data/human_train/human361.jpg,0
87,human1714.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1714.jpg,0
88,human289.jpg,/home/sicuuu/桌面/data/train_data/human_train/human289.jpg,0
89,human261.jpg,/home/sicuuu/桌面/data/train_data/human_train/human261.jpg,0
90,human545.jpg,/home/sicuuu/桌面/data/train_data/human_train/human545.jpg,0
91,human416.jpg,/home/sicuuu/桌面/data/train_data/human_train/human416.jpg,0
92,human1339.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1339.jpg,0
93,human1396.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1396.jpg,0
94,human477.jpg,/home/sicuuu/桌面/data/train_data/human_train/human477.jpg,0
95,human1219.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1219.jpg,0
96,human1320.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1320.jpg,0
97,human1439.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1439.jpg,0
98,human797.jpg,/home/sicuuu/桌面/data/train_data/human_train/human797.jpg,0
99,human1790.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1790.jpg,0
100,human1270.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1270.jpg,0
101,human1526.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1526.jpg,0
102,human782.jpg,/home/sicuuu/桌面/data/train_data/human_train/human782.jpg,0
103,human1643.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1643.jpg,0
104,human1389.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1389.jpg,0
105,human1879.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1879.jpg,0
106,human1976.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1976.jpg,0
107,human168.jpg,/home/sicuuu/桌面/data/train_data/human_train/human168.jpg,0
108,human456.jpg,/home/sicuuu/桌面/data/train_data/human_train/human456.jpg,0
109,human531.jpg,/home/sicuuu/桌面/data/train_data/human_train/human531.jpg,0
110,human595.jpg,/home/sicuuu/桌面/data/train_data/human_train/human595.jpg,0
111,human1124.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1124.jpg,0
112,human1686.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1686.jpg,0
113,human727.jpg,/home/sicuuu/桌面/data/train_data/human_train/human727.jpg,0
114,human60.jpg,/home/sicuuu/桌面/data/train_data/human_train/human60.jpg,0
115,human753.jpg,/home/sicuuu/桌面/data/train_data/human_train/human753.jpg,0
116,human518.jpg,/home/sicuuu/桌面/data/train_data/human_train/human518.jpg,0
117,human1862.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1862.jpg,0
118,human1167.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1167.jpg,0
119,human1820.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1820.jpg,0
120,human1897.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1897.jpg,0
121,human395.jpg,/home/sicuuu/桌面/data/train_data/human_train/human395.jpg,0
122,human1091.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1091.jpg,0
123,human68.jpg,/home/sicuuu/桌面/data/train_data/human_train/human68.jpg,0
124,human434.jpg,/home/sicuuu/桌面/data/train_data/human_train/human434.jpg,0
125,human302.jpg,/home/sicuuu/桌面/data/train_data/human_train/human302.jpg,0
126,human401.jpg,/home/sicuuu/桌面/data/train_data/human_train/human401.jpg,0
127,human291.jpg,/home/sicuuu/桌面/data/train_data/human_train/human291.jpg,0
128,human1558.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1558.jpg,0
129,human1803.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1803.jpg,0
130,human1954.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1954.jpg,0
131,human1759.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1759.jpg,0
132,human1843.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1843.jpg,0
133,human576.jpg,/home/sicuuu/桌面/data/train_data/human_train/human576.jpg,0
134,human1635.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1635.jpg,0
135,human1206.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1206.jpg,0
136,human1684.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1684.jpg,0
137,human1793.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1793.jpg,0
138,human104.jpg,/home/sicuuu/桌面/data/train_data/human_train/human104.jpg,0
139,human1800.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1800.jpg,0
140,human1146.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1146.jpg,0
141,human1881.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1881.jpg,0
142,human1332.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1332.jpg,0
143,human1214.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1214.jpg,0
144,human1485.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1485.jpg,0
145,human523.jpg,/home/sicuuu/桌面/data/train_data/human_train/human523.jpg,0
146,human1710.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1710.jpg,0
147,human580.jpg,/home/sicuuu/桌面/data/train_data/human_train/human580.jpg,0
148,human1315.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1315.jpg,0
149,human1428.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1428.jpg,0
150,human1070.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1070.jpg,0
151,human994.jpg,/home/sicuuu/桌面/data/train_data/human_train/human994.jpg,0
152,human266.jpg,/home/sicuuu/桌面/data/train_data/human_train/human266.jpg,0
153,human49.jpg,/home/sicuuu/桌面/data/train_data/human_train/human49.jpg,0
154,human1751.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1751.jpg,0
155,human997.jpg,/home/sicuuu/桌面/data/train_data/human_train/human997.jpg,0
156,human231.jpg,/home/sicuuu/桌面/data/train_data/human_train/human231.jpg,0
157,human1599.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1599.jpg,0
158,human1464.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1464.jpg,0
159,human148.jpg,/home/sicuuu/桌面/data/train_data/human_train/human148.jpg,0
160,human1499.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1499.jpg,0
161,human1662.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1662.jpg,0
162,human415.jpg,/home/sicuuu/桌面/data/train_data/human_train/human415.jpg,0
163,human772.jpg,/home/sicuuu/桌面/data/train_data/human_train/human772.jpg,0
164,human1604.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1604.jpg,0
165,human1055.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1055.jpg,0
166,human878.jpg,/home/sicuuu/桌面/data/train_data/human_train/human878.jpg,0
167,human853.jpg,/home/sicuuu/桌面/data/train_data/human_train/human853.jpg,0
168,human771.jpg,/home/sicuuu/桌面/data/train_data/human_train/human771.jpg,0
169,human740.jpg,/home/sicuuu/桌面/data/train_data/human_train/human740.jpg,0
170,human482.jpg,/home/sicuuu/桌面/data/train_data/human_train/human482.jpg,0
171,human1528.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1528.jpg,0
172,human110.jpg,/home/sicuuu/桌面/data/train_data/human_train/human110.jpg,0
173,human1587.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1587.jpg,0
174,human1469.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1469.jpg,0
175,human1522.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1522.jpg,0
176,human276.jpg,/home/sicuuu/桌面/data/train_data/human_train/human276.jpg,0
177,human1071.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1071.jpg,0
178,human394.jpg,/home/sicuuu/桌面/data/train_data/human_train/human394.jpg,0
179,human755.jpg,/home/sicuuu/桌面/data/train_data/human_train/human755.jpg,0
180,human1383.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1383.jpg,0
181,human996.jpg,/home/sicuuu/桌面/data/train_data/human_train/human996.jpg,0
182,human1948.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1948.jpg,0
183,human1108.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1108.jpg,0
184,human900.jpg,/home/sicuuu/桌面/data/train_data/human_train/human900.jpg,0
185,human277.jpg,/home/sicuuu/桌面/data/train_data/human_train/human277.jpg,0
186,human1046.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1046.jpg,0
187,human352.jpg,/home/sicuuu/桌面/data/train_data/human_train/human352.jpg,0
188,human1814.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1814.jpg,0
189,human1699.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1699.jpg,0
190,human1718.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1718.jpg,0
191,human1052.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1052.jpg,0
192,human24.jpg,/home/sicuuu/桌面/data/train_data/human_train/human24.jpg,0
193,human1829.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1829.jpg,0
194,human212.jpg,/home/sicuuu/桌面/data/train_data/human_train/human212.jpg,0
195,human577.jpg,/home/sicuuu/桌面/data/train_data/human_train/human577.jpg,0
196,human345.jpg,/home/sicuuu/桌面/data/train_data/human_train/human345.jpg,0
197,human588.jpg,/home/sicuuu/桌面/data/train_data/human_train/human588.jpg,0
198,human947.jpg,/home/sicuuu/桌面/data/train_data/human_train/human947.jpg,0
199,human1488.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1488.jpg,0
200,human1330.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1330.jpg,0
201,human82.jpg,/home/sicuuu/桌面/data/train_data/human_train/human82.jpg,0
202,human63.jpg,/home/sicuuu/桌面/data/train_data/human_train/human63.jpg,0
203,human109.jpg,/home/sicuuu/桌面/data/train_data/human_train/human109.jpg,0
204,human1642.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1642.jpg,0
205,human458.jpg,/home/sicuuu/桌面/data/train_data/human_train/human458.jpg,0
206,human1030.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1030.jpg,0
207,human926.jpg,/home/sicuuu/桌面/data/train_data/human_train/human926.jpg,0
208,human331.jpg,/home/sicuuu/桌面/data/train_data/human_train/human331.jpg,0
209,human1841.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1841.jpg,0
210,human1679.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1679.jpg,0
211,human995.jpg,/home/sicuuu/桌面/data/train_data/human_train/human995.jpg,0
212,human1373.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1373.jpg,0
213,human732.jpg,/home/sicuuu/桌面/data/train_data/human_train/human732.jpg,0
214,human1337.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1337.jpg,0
215,human113.jpg,/home/sicuuu/桌面/data/train_data/human_train/human113.jpg,0
216,human403.jpg,/home/sicuuu/桌面/data/train_data/human_train/human403.jpg,0
217,human1065.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1065.jpg,0
218,human351.jpg,/home/sicuuu/桌面/data/train_data/human_train/human351.jpg,0
219,human1058.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1058.jpg,0
220,human1538.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1538.jpg,0
221,human904.jpg,/home/sicuuu/桌面/data/train_data/human_train/human904.jpg,0
222,human1250.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1250.jpg,0
223,human668.jpg,/home/sicuuu/桌面/data/train_data/human_train/human668.jpg,0
224,human618.jpg,/home/sicuuu/桌面/data/train_data/human_train/human618.jpg,0
225,human583.jpg,/home/sicuuu/桌面/data/train_data/human_train/human583.jpg,0
226,human1431.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1431.jpg,0
227,human599.jpg,/home/sicuuu/桌面/data/train_data/human_train/human599.jpg,0
228,human1702.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1702.jpg,0
229,human854.jpg,/home/sicuuu/桌面/data/train_data/human_train/human854.jpg,0
230,human895.jpg,/home/sicuuu/桌面/data/train_data/human_train/human895.jpg,0
231,human1990.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1990.jpg,0
232,human1804.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1804.jpg,0
233,human1078.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1078.jpg,0
234,human1639.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1639.jpg,0
235,human418.jpg,/home/sicuuu/桌面/data/train_data/human_train/human418.jpg,0
236,human56.jpg,/home/sicuuu/桌面/data/train_data/human_train/human56.jpg,0
237,human1992.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1992.jpg,0
238,human342.jpg,/home/sicuuu/桌面/data/train_data/human_train/human342.jpg,0
239,human1384.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1384.jpg,0
240,human958.jpg,/home/sicuuu/桌面/data/train_data/human_train/human958.jpg,0
241,human1535.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1535.jpg,0
242,human64.jpg,/home/sicuuu/桌面/data/train_data/human_train/human64.jpg,0
243,human1347.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1347.jpg,0
244,human1852.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1852.jpg,0
245,human33.jpg,/home/sicuuu/桌面/data/train_data/human_train/human33.jpg,0
246,human1677.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1677.jpg,0
247,human1836.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1836.jpg,0
248,human1268.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1268.jpg,0
249,human1049.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1049.jpg,0
250,human147.jpg,/home/sicuuu/桌面/data/train_data/human_train/human147.jpg,0
251,human366.jpg,/home/sicuuu/桌面/data/train_data/human_train/human366.jpg,0
252,human1811.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1811.jpg,0
253,human1500.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1500.jpg,0
254,human637.jpg,/home/sicuuu/桌面/data/train_data/human_train/human637.jpg,0
255,human1839.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1839.jpg,0
256,human864.jpg,/home/sicuuu/桌面/data/train_data/human_train/human864.jpg,0
257,human39.jpg,/home/sicuuu/桌面/data/train_data/human_train/human39.jpg,0
258,human578.jpg,/home/sicuuu/桌面/data/train_data/human_train/human578.jpg,0
259,human1451.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1451.jpg,0
260,human1717.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1717.jpg,0
261,human1764.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1764.jpg,0
262,human1533.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1533.jpg,0
263,human1138.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1138.jpg,0
264,human1409.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1409.jpg,0
265,human726.jpg,/home/sicuuu/桌面/data/train_data/human_train/human726.jpg,0
266,human1189.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1189.jpg,0
267,human397.jpg,/home/sicuuu/桌面/data/train_data/human_train/human397.jpg,0
268,human1057.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1057.jpg,0
269,human1527.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1527.jpg,0
270,human1369.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1369.jpg,0
271,human551.jpg,/home/sicuuu/桌面/data/train_data/human_train/human551.jpg,0
272,human1982.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1982.jpg,0
273,human1573.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1573.jpg,0
274,human318.jpg,/home/sicuuu/桌面/data/train_data/human_train/human318.jpg,0
275,human1616.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1616.jpg,0
276,human783.jpg,/home/sicuuu/桌面/data/train_data/human_train/human783.jpg,0
277,human962.jpg,/home/sicuuu/桌面/data/train_data/human_train/human962.jpg,0
278,human587.jpg,/home/sicuuu/桌面/data/train_data/human_train/human587.jpg,0
279,human1183.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1183.jpg,0
280,human1179.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1179.jpg,0
281,human1106.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1106.jpg,0
282,human488.jpg,/home/sicuuu/桌面/data/train_data/human_train/human488.jpg,0
283,human1053.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1053.jpg,0
284,human795.jpg,/home/sicuuu/桌面/data/train_data/human_train/human795.jpg,0
285,human952.jpg,/home/sicuuu/桌面/data/train_data/human_train/human952.jpg,0
286,human1749.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1749.jpg,0
287,human1675.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1675.jpg,0
288,human1789.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1789.jpg,0
289,human173.jpg,/home/sicuuu/桌面/data/train_data/human_train/human173.jpg,0
290,human102.jpg,/home/sicuuu/桌面/data/train_data/human_train/human102.jpg,0
291,human657.jpg,/home/sicuuu/桌面/data/train_data/human_train/human657.jpg,0
292,human1379.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1379.jpg,0
293,human1661.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1661.jpg,0
294,human1805.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1805.jpg,0
295,human334.jpg,/home/sicuuu/桌面/data/train_data/human_train/human334.jpg,0
296,human143.jpg,/home/sicuuu/桌面/data/train_data/human_train/human143.jpg,0
297,human1312.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1312.jpg,0
298,human225.jpg,/home/sicuuu/桌面/data/train_data/human_train/human225.jpg,0
299,human1157.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1157.jpg,0
300,human537.jpg,/home/sicuuu/桌面/data/train_data/human_train/human537.jpg,0
301,human1344.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1344.jpg,0
302,human417.jpg,/home/sicuuu/桌面/data/train_data/human_train/human417.jpg,0
303,human1156.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1156.jpg,0
304,human370.jpg,/home/sicuuu/桌面/data/train_data/human_train/human370.jpg,0
305,human1795.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1795.jpg,0
306,human967.jpg,/home/sicuuu/桌面/data/train_data/human_train/human967.jpg,0
307,human1825.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1825.jpg,0
308,human1866.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1866.jpg,0
309,human935.jpg,/home/sicuuu/桌面/data/train_data/human_train/human935.jpg,0
310,human268.jpg,/home/sicuuu/桌面/data/train_data/human_train/human268.jpg,0
311,human1859.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1859.jpg,0
312,human747.jpg,/home/sicuuu/桌面/data/train_data/human_train/human747.jpg,0
313,human998.jpg,/home/sicuuu/桌面/data/train_data/human_train/human998.jpg,0
314,human288.jpg,/home/sicuuu/桌面/data/train_data/human_train/human288.jpg,0
315,human1614.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1614.jpg,0
316,human1769.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1769.jpg,0
317,human498.jpg,/home/sicuuu/桌面/data/train_data/human_train/human498.jpg,0
318,human539.jpg,/home/sicuuu/桌面/data/train_data/human_train/human539.jpg,0
319,human1414.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1414.jpg,0
320,human272.jpg,/home/sicuuu/桌面/data/train_data/human_train/human272.jpg,0
321,human808.jpg,/home/sicuuu/桌面/data/train_data/human_train/human808.jpg,0
322,human131.jpg,/home/sicuuu/桌面/data/train_data/human_train/human131.jpg,0
323,human1003.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1003.jpg,0
324,human1348.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1348.jpg,0
325,human1913.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1913.jpg,0
326,human1085.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1085.jpg,0
327,human1366.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1366.jpg,0
328,human232.jpg,/home/sicuuu/桌面/data/train_data/human_train/human232.jpg,0
329,human1443.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1443.jpg,0
330,human932.jpg,/home/sicuuu/桌面/data/train_data/human_train/human932.jpg,0
331,human1853.jpg,/home/sicuuu/桌面/data/train_data/human_train/human1853.jpg,0
